[train: 1, 400 / 1875] FPS: 89.4 (133.2)  ,  DataTime: 0.146 (0.076)  ,  ForwardTime: 0.136  ,  TotalTime: 0.358  ,  Loss/total: 15.22278  ,  Loss/giou: 0.95738  ,  Loss/l1: 0.18561  ,  Loss/location: 12.32905  ,  pro_loss: 0.25459  ,  IoU: 0.21092
[train: 1, 450 / 1875] FPS: 89.4 (127.6)  ,  DataTime: 0.145 (0.077)  ,  ForwardTime: 0.136  ,  TotalTime: 0.358  ,  Loss/total: 13.85951  ,  Loss/giou: 0.92213  ,  Loss/l1: 0.17400  ,  Loss/location: 11.09601  ,  pro_loss: 0.24629  ,  IoU: 0.23915
[train: 1, 500 / 1875] FPS: 88.8 (122.9)  ,  DataTime: 0.147 (0.077)  ,  ForwardTime: 0.136  ,  TotalTime: 0.360  ,  Loss/total: 12.74853  ,  Loss/giou: 0.88949  ,  Loss/l1: 0.16380  ,  Loss/location: 10.10262  ,  pro_loss: 0.23956  ,  IoU: 0.26469
[train: 1, 550 / 1875] FPS: 87.3 (128.9)  ,  DataTime: 0.154 (0.078)  ,  ForwardTime: 0.135  ,  TotalTime: 0.367  ,  Loss/total: 11.82794  ,  Loss/giou: 0.86064  ,  Loss/l1: 0.15528  ,  Loss/location: 9.28346  ,  pro_loss: 0.23406  ,  IoU: 0.28759
[train: 1, 600 / 1875] FPS: 86.2 (123.1)  ,  DataTime: 0.158 (0.078)  ,  ForwardTime: 0.135  ,  TotalTime: 0.371  ,  Loss/total: 11.04264  ,  Loss/giou: 0.83306  ,  Loss/l1: 0.14751  ,  Loss/location: 8.59311  ,  pro_loss: 0.22940  ,  IoU: 0.30905
[train: 1, 650 / 1875] FPS: 85.3 (139.3)  ,  DataTime: 0.162 (0.079)  ,  ForwardTime: 0.134  ,  TotalTime: 0.375  ,  Loss/total: 10.36746  ,  Loss/giou: 0.80747  ,  Loss/l1: 0.14055  ,  Loss/location: 8.00471  ,  pro_loss: 0.22535  ,  IoU: 0.32869
[train: 1, 700 / 1875] FPS: 84.7 (130.0)  ,  DataTime: 0.165 (0.079)  ,  ForwardTime: 0.134  ,  TotalTime: 0.378  ,  Loss/total: 9.78433  ,  Loss/giou: 0.78453  ,  Loss/l1: 0.13446  ,  Loss/location: 7.49864  ,  pro_loss: 0.22156  ,  IoU: 0.34645
[train: 1, 750 / 1875] FPS: 84.0 (131.1)  ,  DataTime: 0.168 (0.079)  ,  ForwardTime: 0.134  ,  TotalTime: 0.381  ,  Loss/total: 9.27755  ,  Loss/giou: 0.76441  ,  Loss/l1: 0.12908  ,  Loss/location: 7.05971  ,  pro_loss: 0.21817  ,  IoU: 0.36186
[train: 1, 800 / 1875] FPS: 83.6 (147.6)  ,  DataTime: 0.170 (0.079)  ,  ForwardTime: 0.133  ,  TotalTime: 0.383  ,  Loss/total: 8.83052  ,  Loss/giou: 0.74660  ,  Loss/l1: 0.12443  ,  Loss/location: 6.67212  ,  pro_loss: 0.21522  ,  IoU: 0.37573
[train: 1, 850 / 1875] FPS: 82.9 (130.3)  ,  DataTime: 0.173 (0.080)  ,  ForwardTime: 0.133  ,  TotalTime: 0.386  ,  Loss/total: 8.43087  ,  Loss/giou: 0.72962  ,  Loss/l1: 0.12008  ,  Loss/location: 6.32876  ,  pro_loss: 0.21253  ,  IoU: 0.38888
